Date,Chennai_Petrol_Retail,Delhi_Petrol_Retail,Kolkata_Petrol_Retail,Mumbai_Petrol_Retail,Chennai_Diesel_Retail,Delhi_Diesel_Retail,Kolkata_Diesel_Retail,Mumbai_Diesel_Retail,Chennai_Petrol_Pct,Delhi_Petrol_Pct,Kolkata_Petrol_Pct,Mumbai_Petrol_Pct,Chennai_Diesel_Pct,Delhi_Diesel_Pct,Kolkata_Diesel_Pct,Mumbai_Diesel_Pct
2019-09-30,75.56333333333333,72.71433333333333,75.42466666666665,78.38666666666667,69.68166666666666,65.92733333333334,68.33500000000001,69.14833333333333,0.8934468124206507,0.8502524823202684,0.8398995409764298,0.8084076609278901,0.716238415618764,0.6672905789249173,0.7488205303808559,0.7183320725520748
2019-10-31,76.28612903225806,73.45516129032258,76.09967741935485,79.06612903225808,70.22548387096774,66.48387096774194,68.84387096774194,69.68645161290323,0.9565428985725877,1.018819705866214,0.8949469484185402,0.8668085970293449,0.7804308225038747,0.8441682778138615,0.7446710583770111,0.7782086040684089
2019-11-30,76.58933333333333,73.68633333333334,76.38333333333334,79.35233333333333,69.53933333333333,65.79333333333334,68.20133333333334,69.00733333333332,0.39745666076076436,0.31471177647690585,0.3727425970748488,0.36198091974186664,-0.9770677250086846,-1.0386543748989174,-0.9333258362384522,-0.9745341653242701
2019-12-31,77.7816129032258,74.81354838709677,77.48225806451613,80.47290322580646,70.20258064516129,66.40870967741935,68.82032258064515,69.66387096774193,1.5567175192704896,1.5297477873736476,1.4386970078762218,1.4121448549798465,0.9537728937502488,0.9353171710700492,0.9075911233091372,0.9514027027204053
2020-01-31,77.9274193548387,75.01129032258065,77.6125806451613,80.61,71.99838709677418,68.1383870967742,70.50387096774193,71.44548387096773,0.18745619455629026,0.2643130017850881,0.1681966735360918,0.17036389728457557,2.5580348116970075,2.6045942283124512,2.4462954022395955,2.5574417247798076
2020-02-29,75.03310344827587,72.22655172413793,74.87724137931035,77.88620689655171,68.7244827586207,65.0748275862069,67.41034482758621,68.19862068965517,-3.714117483326007,-3.7124259381049796,-3.52435036061578,-3.3789766821092804,-4.547191222149161,-4.496084573026737,-4.387739421529235,-4.544532425837411
2020-03-31,72.87193548387097,70.1525806451613,72.84451612903227,75.85580645161289,66.29612903225807,62.83806451612903,65.16806451612904,65.78967741935483,-2.8802859872305575,-2.87148012672398,-2.714743776390971,-2.6068806350212914,-3.5334623541535826,-3.437217051577657,-3.326314851514567,-3.532246321025301
2020-04-30,72.28,69.59,73.3,76.31,65.71,62.29,65.62,66.21,-0.8122955427772083,-0.8019386314622956,0.6252823069905711,0.5987591057737163,-0.8841074747710786,-0.8721855460528283,0.6934922607055638,0.638888344087718
2020-05-31,75.22451612903225,71.04451612903226,73.3,76.31,67.97709677419354,68.47387096774193,65.62,66.21,4.073763321848722,2.0901223294040205,0.0,0.0,3.4501548838739016,9.92755011677946,0.0,0.0
2020-06-30,79.81633333333335,76.10333333333332,77.95066666666666,83.01,72.935,74.913,70.59166666666667,73.48166666666665,6.1041498710669995,7.120630106218417,6.344702137335156,8.779976412003677,7.293490691836446,9.403775398197567,7.576450269226864,10.982731712228766
2020-07-31,83.63,80.43,82.1,87.19,78.28387096774195,80.9716129032258,76.36032258064516,79.46774193548387,4.778052946556444,5.685252507555538,5.323024819116351,5.035537887001551,7.333750555620688,8.087532074841231,8.171865301350723,8.146352063531337
2020-08-31,84.06645161290322,80.94935483870968,82.51774193548388,87.6632258064516,78.86,73.56,77.06,80.11,0.5218840283429671,0.6457227883994499,0.5088208714785436,0.5427523872595597,0.7359485742541416,-9.153347250330658,0.9162840015715101,0.8081997158514209
