வார்டு எண்,மரியாதைத் தலைப்பு,வேட்பாளரின் பெயர்,வேட்பாளரின் தந்தை/கணவர் பெயர்,பாலினம்‌,வயது,அரசியல் கட்சியின் பெயர்,வேட்புமனுவின் நிலை
155,திரு,ராஜ்குமார்,எம் பச்சையப்பன்,ஆண்,34,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம்,
155,திரு,மதன்ராஜ்,ஜி மணி,ஆண்,45,திராவிட முன்னேற்றக் கழகம், திரும்பப்பெறப் பட்டது 
155,திருமதி,சரண்யா,பி ராஜ்குமார்,பெண்,33,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம், திரும்பப்பெறப் பட்டது 
155,திரு,குமார்,ஆர் ஏழுமலை,ஆண்,63,Pattali Makkal Katchi, திரும்பப்பெறப் பட்டது 
155,திரு,ராஜ்குமார்,எம் பச்சையப்பன்,ஆண்,34,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம், நிராகரிக்கப் பட்டது 
155,திரு,வெங்கடேசன்,டி சுந்தர மூர்த்தி,ஆண்,30,தேசிய முற்போக்கு திராவிட கழகம், நிராகரிக்கப் பட்டது 
155,திரு,ஆனந்த்,ஆர் லோகநாதன்,ஆண்,37,சுயேட்சை வேட்பாளர், நிராகரிக்கப் பட்டது 
155,திரு,தனசேகரன்,பி பரமசிவம்,ஆண்,45,பாரதிய ஜனதா கட்சி, நிராகரிக்கப் பட்டது 
155,திரு,சேகர்,கோவிந்தராஜ்,ஆண்,53,சுயேட்சை வேட்பாளர், நிராகரிக்கப் பட்டது 
156,திருமதி,சோபிய  ஜெனிஃபர் மாதவி,ஜான் கென்னடி ,பெண்,51,சுயேட்சை வேட்பாளர்,
156,திரு,ராஜு, பாலு ,ஆண்,51,சுயேட்சை வேட்பாளர்,
156,திரு,ராஜ்நாரயணன் ,மகாதேவன்  ,ஆண்,49,Pattali Makkal Katchi,
156,திரு,பாஸ்கரன்,கண்ணன்,ஆண்,49,Amma Makkal Munnettra Kazagam,
156,திருமதி,தமிழ்செல்வி ,முருகன் ,பெண்,39,சுயேட்சை வேட்பாளர்,
156,திரு,செல்வேந்திரன் ,  டி  ஜெயவேல் ,ஆண்,41,திராவிட முன்னேற்றக் கழகம்,
156,திரு,சிவபிரகாசம் ,மு பழனி,ஆண்,53,பாரதிய ஜனதா கட்சி,
156,திரு,சாமுவேல் அசோக் ,பிரின்ஸ் ,ஆண்,58,Naam Tamilar Katchi,
156,திரு,கோவிந்தராஜ் ,பலராமன் ,ஆண்,69,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம்,
156,திரு,மாறன் ,ஜோதிவேல் ,ஆண்,50,Makkal Needhi Maiam,
156,திரு,அறிவழகன்,ஜி . முருகன்,ஆண்,43,தேசிய முற்போக்கு திராவிட கழகம்,
156,திரு,பாஸ்கரன்,ராஜகோபால்,ஆண்,50,சுயேட்சை வேட்பாளர், திரும்பப்பெறப் பட்டது 
156,திருமதி,தமிழ்செல்வி,   ரா பாஸ்கரன்,பெண்,48,சுயேட்சை வேட்பாளர், திரும்பப்பெறப் பட்டது 
156,திரு,சரவணன்,   ப  கோவிந்தராஜ்,ஆண்,39,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம், திரும்பப்பெறப் பட்டது 
156,திருமதி,சரண்யா,   ஜெ செல்வேந்திரன் ,பெண்,34,திராவிட முன்னேற்றக் கழகம், திரும்பப்பெறப் பட்டது 
157,திருமதி,ஸ்ரீதேவி ,ரவி தி,பெண்,40,திராவிட முன்னேற்றக் கழகம்,
157,திருமதி,மீனாட்சி ,வடிவேலு ,பெண்,45,Pattali Makkal Katchi,
157,செல்வி,பூமிகா, மாறன்,பெண்,21,Makkal Needhi Maiam,
157,திருமதி,பில்லம்மை, எஸ் முரளிகிருஷ்ணன்,பெண்,31,பாரதிய ஜனதா கட்சி,
157,திருமதி,நீலாவதி ,அ . சரவணன் ,பெண்,35,தேசிய முற்போக்கு திராவிட கழகம்,
157,திருமதி,சரஸ்வதி, குணாளன் ,பெண்,55,Naam Tamilar Katchi,
157,திருமதி,உஷாராணி,  மு  பாண்டியன் ,பெண்,50,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம்,
157,திருமதி,மஞ்சு ,   மு   காமராஜ் ,பெண்,44,அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழகம், திரும்பப்பெறப் பட்டது 
157,திருமதி,சுவாதி,சதிஷ் குமார்,பெண்,21,திராவிட முன்னேற்றக் கழகம், திரும்பப்பெறப் பட்டது 
158,திருமதி,ஜமுனா,எத்திராஜ்,பெண்,43,Amma Makkal Munnettra Kazagam,
158,திருமதி,விஜயா,மணிவேலு சா,பெண்,51,சுயேட்சை வேட்பாளர்,
158,திருமதி,முனீஸ்வரி,கண்ணாயிரம்,பெண்,60,Makkal Needhi Maiam,
158,திருமதி,மாரியம்மாள் ,பழனிவேல்ராஜன் ,பெண்,43,சுயேட்சை வேட்பாளர்,
158,திருமதி,சுபுலக்ஷ்மி,செல்வம்,பெண்,42,தேசிய முற்போக்கு திராவிட கழகம்,
158,திருமதி,கிரிகுஜாம்பாள்,  ஜி  பெருமாள்,பெண்,44,சுயேட்சை வேட்பாளர்,
158,திருமதி,கிளாரா விஜயகுமார் ,விஜயகுமார் ,பெண்,53,சுயேட்சை வேட்பாளர்,
158,திருமதி,கலைவாணி  ,  விஜயன்  ரா ,பெண்,49,சுயேட்சை வேட்பாளர்,
158,திருமதி,ஜீவகுமாரி,  ராமலிங்கம்   எஸ்  ,பெண்,47,பாரதிய ஜனதா கட்சி,
