Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Centre
2022-08-01,32.4,22.666666666666668,23.866666666666667,54.3,93.5,83.2,75.86666666666666,72.03333333333333,34.166666666666664,38.333333333333336,170.76666666666668,145.5,112.66666666666667,130.0,161.03333333333333,0.0,34.166666666666664,225.0,14.166666666666666,18.333333333333332,20.833333333333332,26.433333333333334,JAIPUR
2022-09-01,38.370370370370374,26.14814814814815,30.703703703703702,63.666666666666664,110.03703703703704,98.85185185185185,89.51851851851852,80.48148148148148,41.0,47.55555555555556,206.33333333333334,167.8148148148148,122.37037037037037,149.7037037037037,183.25925925925927,0.0,42.148148148148145,270.0,17.0,22.074074074074073,26.59259259259259,36.55555555555556,JAIPUR
2022-10-01,27.444444444444443,19.5,21.666666666666668,46.888888888888886,83.55555555555556,71.88888888888889,69.16666666666667,59.333333333333336,29.61111111111111,34.666666666666664,151.11111111111111,123.38888888888889,86.77777777777777,111.22222222222223,134.83333333333334,0.0,32.22222222222222,199.38888888888889,12.277777777777779,17.666666666666668,22.22222222222222,33.22222222222222,JAIPUR
2022-11-01,37.233333333333334,28.7,30.0,61.63333333333333,111.9,96.66666666666667,94.83333333333333,82.93333333333334,39.63333333333333,46.4,206.06666666666666,169.83333333333334,124.8,159.5,194.36666666666667,0.0,43.46666666666667,270.6666666666667,16.433333333333334,23.666666666666668,34.13333333333333,32.0,JAIPUR
2022-12-01,36.214285714285715,28.785714285714285,31.0,61.75,106.42857142857143,92.85714285714286,89.46428571428571,77.78571428571429,38.07142857142857,44.57142857142857,199.57142857142858,162.5,116.28571428571429,145.53571428571428,168.14285714285714,0.0,40.857142857142854,280.7857142857143,15.785714285714286,19.678571428571427,28.25,20.535714285714285,JAIPUR
2023-01-01,29.655172413793103,23.82758620689655,26.551724137931036,49.6551724137931,87.0,74.89655172413794,75.37931034482759,61.10344827586207,31.03448275862069,37.10344827586207,160.6206896551724,128.27586206896552,93.34482758620689,120.17241379310344,133.51724137931035,0.0,33.37931034482759,232.89655172413794,12.89655172413793,14.275862068965518,19.551724137931036,14.89655172413793,JAIPUR
2023-02-01,28.96,23.68,26.08,47.04,83.6,70.44,74.88,56.28,27.2,34.0,156.32,112.6,88.68,108.4,127.72,0.0,29.92,208.76,11.56,10.8,18.0,12.56,JAIPUR
2023-03-01,27.88888888888889,20.703703703703702,23.77777777777778,45.629629629629626,80.33333333333333,66.77777777777777,70.48148148148148,51.74074074074074,26.88888888888889,33.333333333333336,143.33333333333334,99.62962962962963,84.18518518518519,100.74074074074075,113.07407407407408,0.0,28.88888888888889,203.11111111111111,11.333333333333334,9.592592592592593,15.148148148148149,15.481481481481481,JAIPUR
2023-04-01,38.93103448275862,29.413793103448278,31.275862068965516,65.72413793103448,123.51724137931035,99.44827586206897,105.44827586206897,76.6896551724138,40.86206896551724,48.3448275862069,207.86206896551724,136.72413793103448,120.06896551724138,134.82758620689654,147.3448275862069,0.0,40.62068965517241,278.62068965517244,16.586206896551722,16.586206896551722,20.586206896551722,23.82758620689655,JAIPUR
2023-05-01,32.5,25.833333333333332,25.833333333333332,54.93333333333333,107.6,85.1,89.9,65.8,35.86666666666667,41.7,178.33333333333334,113.0,100.5,110.5,119.26666666666667,0.0,35.03333333333333,233.83333333333334,14.266666666666667,16.7,18.4,21.733333333333334,JAIPUR
2023-06-01,31.35,24.85,24.85,51.9,108.5,86.55,84.1,62.45,34.35,39.95,168.8,104.0,91.0,97.6,105.95,0.0,33.55,223.0,13.5,15.4,16.1,16.4,JAIPUR
2009-01-01,12.0,11.0,12.0,34.0,45.0,40.4,41.0,48.0,21.0,20.0,,75.0,50.0,,,,,130.0,8.0,5.0,13.6,,PATNA
2009-02-01,12.0,11.0,12.0,34.0,45.0,38.2,41.0,48.0,21.0,20.0,,75.0,50.0,,,,,130.0,8.0,5.0,14.0,,PATNA
2009-03-01,12.0,11.0,12.2,32.95,46.3,38.8,46.8,50.2,24.3,20.0,,71.2,49.6,,,,,130.0,8.0,6.45,15.5,,PATNA
2009-04-01,12.0,11.0,12.944444444444445,32.833333333333336,50.44444444444444,44.666666666666664,51.611111111111114,52.333333333333336,25.22222222222222,20.0,,64.66666666666667,46.22222222222222,,,,,130.0,8.0,8.333333333333334,13.555555555555555,,PATNA
2009-05-01,12.0,11.0,12.0,28.8,54.0,40.8,47.0,51.2,28.2,20.0,,62.55,46.35,61.0,63.0,,,130.0,8.0,11.0,9.0,,PATNA
2009-06-01,12.0,11.0,12.0,28.09090909090909,53.27272727272727,39.09090909090909,46.09090909090909,45.72727272727273,26.272727272727273,20.0,,63.72727272727273,45.09090909090909,61.0,63.0,,,130.0,8.0,11.0,8.545454545454545,,PATNA
2009-07-01,12.0,11.0,12.391304347826088,30.434782608695652,58.26086956521739,39.91304347826087,46.95652173913044,47.869565217391305,26.0,20.0,,63.43478260869565,46.95652173913044,61.0,63.0,,,130.0,8.0,11.869565217391305,8.73913043478261,,PATNA
2009-08-01,12.0,11.0,13.0,30.6,66.85,42.0,51.8,51.95,28.35,20.0,,62.2,45.2,61.0,63.0,,,130.0,8.0,13.0,10.4,,PATNA
2009-09-01,12.0,11.25,13.0,30.0,65.3,42.0,52.0,52.95,30.45,20.0,,61.0,44.0,62.9,63.95,,,130.0,8.0,13.25,11.0,,PATNA
2009-10-01,12.0,12.0,13.0,30.0,63.0,42.0,52.0,53.0,32.0,20.0,,61.0,44.0,63.0,64.0,,,93.80952380952381,8.0,14.0,11.0,,PATNA
2009-11-01,12.25,12.0,13.3,30.0,65.25,45.4,56.85,54.7,33.75,20.0,,60.55,43.55,63.0,64.0,,,90.0,8.0,14.95,14.35,,PATNA
2009-12-01,13.238095238095237,12.523809523809524,14.761904761904763,30.0,68.0,55.61904761904762,71.66666666666667,53.95238095238095,34.76190476190476,20.0,,62.04761904761905,44.0,63.0,64.0,,,95.23809523809524,8.0,13.714285714285714,16.476190476190474,,PATNA
2010-01-01,14.0,13.0,16.0,30.0,66.33333333333333,58.0,76.71428571428571,50.57142857142857,38.04761904761905,21.142857142857142,,64.42857142857143,44.857142857142854,63.0,64.0,,,100.0,8.0,9.619047619047619,16.571428571428573,,PATNA
2010-02-01,14.0,13.0,16.0,29.55,63.2,56.85,78.0,47.9,40.85,22.0,,63.75,44.0,65.6,66.6,,,100.0,8.0,6.9,15.65,,PATNA
2010-03-01,14.5,13.25,15.083333333333334,29.083333333333332,56.583333333333336,54.666666666666664,78.83333333333333,44.0,35.333333333333336,22.5,,59.916666666666664,47.416666666666664,61.083333333333336,64.16666666666667,52.0,,112.5,8.25,5.0,10.916666666666666,,PATNA
2010-04-01,17.0,12.625,14.0625,32.0,71.4375,62.0,84.0,46.6875,32.125,24.0,,64.6875,51.25,60.6875,66.0,52.0,,145.0,9.0,6.0,10.0,,PATNA
2010-05-01,17.0,12.0,13.0,31.75,67.9,62.0,84.0,44.25,32.6,24.0,,63.3,51.5,60.0,66.0,52.0,,150.0,9.0,6.0,10.0,,PATNA
2010-06-01,17.0,13.285714285714286,14.095238095238095,32.0,66.80952380952381,62.0,83.19047619047619,43.0,31.238095238095237,24.0,,62.38095238095238,51.76190476190476,60.0,65.85714285714286,52.0,,150.0,9.0,7.428571428571429,10.0,,PATNA
2010-07-01,18.0,14.0,14.0,32.09090909090909,65.9090909090909,64.5909090909091,79.36363636363636,43.68181818181818,30.5,24.0,,62.40909090909091,51.09090909090909,59.77272727272727,69.5909090909091,51.09090909090909,,150.0,9.0,8.0,10.0,,PATNA
2010-08-01,19.772727272727273,14.0,14.227272727272727,33.0,61.63636363636363,65.13636363636364,72.45454545454545,42.13636363636363,30.0,24.0,,66.4090909090909,55.63636363636363,61.13636363636363,77.77272727272727,56.0,,150.0,9.0,8.0,10.227272727272727,,PATNA
2010-09-01,21.0,14.0,15.0,33.0,60.04761904761905,64.52380952380952,65.0952380952381,42.0,30.19047619047619,24.0,,65.28571428571429,55.57142857142857,60.80952380952381,77.14285714285714,57.80952380952381,,150.0,9.0,8.19047619047619,15.19047619047619,,PATNA
2010-10-01,21.25,14.0,15.0,33.1,60.1,65.8,65.05,41.8,31.0,24.0,,66.45,56.7,62.2,76.45,58.25,,150.0,9.0,9.0,18.8,,PATNA
2010-11-01,22.0,14.0,15.0,34.1,61.0,64.0,64.0,39.9,32.1,24.0,,69.2,61.3,68.85,81.95,62.85,,150.0,9.0,10.95,22.65,,PATNA
2010-12-01,22.0,14.0,15.0,35.0,60.09090909090909,63.72727272727273,63.72727272727273,37.18181818181818,33.72727272727273,24.0,,70.18181818181819,63.86363636363637,72.27272727272727,86.27272727272727,67.5,,151.36363636363637,9.0,12.681818181818182,34.90909090909091,,PATNA
2011-01-01,22.0,14.526315789473685,15.526315789473685,35.421052631578945,62.78947368421053,63.26315789473684,67.21052631578948,38.10526315789474,32.68421052631579,25.36842105263158,,73.84210526315789,69.6842105263158,76.42105263157895,93.89473684210526,71.47368421052632,,150.52631578947367,9.0,8.0,39.73684210526316,,PATNA
2011-02-01,22.0,15.0,16.0,37.0,67.84210526315789,64.47368421052632,68.36842105263158,39.94736842105263,31.736842105263158,26.0,,74.0,70.0,78.36842105263158,98.0,70.84210526315789,,150.0,9.0,7.157894736842105,18.789473684210527,,PATNA
2011-03-01,22.0,15.0,16.0,36.13636363636363,65.13636363636364,59.54545454545455,65.27272727272727,39.18181818181818,32.0,26.0,,73.45454545454545,69.27272727272727,76.72727272727273,97.45454545454545,70.63636363636364,,150.0,9.0,7.7727272727272725,11.954545454545455,,PATNA
2011-04-01,22.0,14.5,15.0,33.55555555555556,62.0,59.0,65.0,38.5,31.5,26.0,,71.11111111111111,67.11111111111111,73.22222222222223,93.5,68.55555555555556,,150.0,9.0,8.0,10.0,14.0,PATNA
2011-05-01,22.0,13.476190476190476,14.0,35.0,60.95238095238095,59.0,63.95238095238095,39.0,31.0,26.0,,74.14285714285714,70.33333333333333,80.33333333333333,93.33333333333333,69.66666666666667,,150.0,9.0,8.0,10.0,12.0,PATNA
2011-06-01,22.0,13.0,14.0,35.72727272727273,60.0,57.54545454545455,61.90909090909091,39.0,30.636363636363637,26.0,,77.0,69.9090909090909,81.9090909090909,96.0,70.27272727272727,,150.0,9.0,8.0,10.0,11.636363636363637,PATNA
2011-07-01,22.0,13.0,14.0,38.57142857142857,59.04761904761905,56.61904761904762,59.19047619047619,36.476190476190474,30.952380952380953,26.0,,78.95238095238095,65.61904761904762,78.47619047619048,96.19047619047619,65.71428571428571,,150.0,9.0,9.047619047619047,10.428571428571429,17.80952380952381,PATNA
2011-08-01,23.05,13.35,14.0,39.35,58.65,55.0,58.0,36.0,31.0,26.0,,81.0,64.0,80.35,94.2,66.0,,150.0,9.0,10.0,12.05,27.6,PATNA
2011-09-01,25.0,14.0,14.0,41.54545454545455,51.5,55.0,57.68181818181818,35.22727272727273,31.0,26.454545454545453,,81.0,63.22727272727273,81.77272727272727,89.0,66.77272727272727,,150.0,9.0,9.545454545454545,17.318181818181817,31.5,PATNA
2011-10-01,25.0,14.0,14.076923076923077,43.61538461538461,54.61538461538461,51.92307692307692,58.23076923076923,38.92307692307692,31.46153846153846,28.0,,81.0,62.25,81.58333333333333,88.58333333333333,67.75,,150.0,9.0,9.083333333333334,17.333333333333332,25.916666666666668,PATNA
2011-11-01,25.0,14.0,14.0,44.0,56.0,54.0,56.0,40.0,33.53846153846154,28.0,,82.53846153846153,62.0,81.76923076923077,88.76923076923077,68.0,,150.0,9.0,9.307692307692308,15.846153846153847,31.153846153846153,PATNA
2011-12-01,25.0,14.0,14.214285714285714,44.0,56.0,54.0,55.214285714285715,37.357142857142854,33.857142857142854,28.0,,84.28571428571429,62.714285714285715,82.64285714285714,89.64285714285714,69.42857142857143,,150.0,9.0,10.071428571428571,13.214285714285714,20.642857142857142,PATNA
2012-01-01,25.0,14.0,15.0,45.05882352941177,56.0,54.0,56.0,34.64705882352941,32.470588235294116,28.0,,93.29411764705883,65.0,84.17647058823529,93.52941176470588,78.0,,150.0,9.0,8.176470588235293,10.764705882352942,13.529411764705882,PATNA
2012-02-01,25.0,14.0,15.0,43.583333333333336,56.333333333333336,54.0,56.833333333333336,37.583333333333336,31.916666666666668,28.0,,90.66666666666667,64.33333333333333,87.83333333333333,86.75,72.08333333333333,,150.0,9.0,8.0,8.416666666666666,10.25,PATNA
2012-03-01,25.0,14.0,15.411764705882353,49.411764705882355,59.588235294117645,54.411764705882355,57.1764705882353,39.411764705882355,31.41176470588235,28.0,,95.41176470588235,67.47058823529412,89.41176470588235,88.23529411764706,72.6470588235294,,150.0,9.0,8.411764705882353,9.0,10.0,PATNA
2012-04-01,25.0,14.615384615384615,15.846153846153847,49.84615384615385,59.15384615384615,54.84615384615385,58.15384615384615,39.84615384615385,31.692307692307693,28.46153846153846,,98.15384615384616,72.6923076923077,90.23076923076923,92.15384615384616,75.0,,150.0,9.0,9.692307692307692,9.0,10.0,PATNA
2012-05-01,25.0,15.0,16.0,50.0,59.0,55.0,59.0,42.0,33.0,30.0,,97.125,76.25,96.75,94.875,76.875,,155.0,11.0,11.75,9.0,15.0,PATNA
2012-06-01,25.0,15.0,16.0,51.55555555555556,59.44444444444444,55.22222222222222,54.44444444444444,42.888888888888886,33.22222222222222,30.0,,94.22222222222223,74.55555555555556,93.0,92.72222222222223,74.55555555555556,,155.0,11.0,13.0,10.11111111111111,18.0,PATNA
2012-07-01,25.0,15.0,16.0,58.55555555555556,61.77777777777778,53.27777777777778,57.388888888888886,46.333333333333336,34.72222222222222,30.0,,98.11111111111111,73.22222222222223,93.22222222222223,87.05555555555556,74.16666666666667,,155.0,10.777777777777779,14.166666666666666,12.0,24.22222222222222,PATNA
2012-08-01,25.0,15.0,16.1875,62.0,63.9375,51.8125,60.1875,48.9375,40.625,30.0,,101.75,74.0,94.5,89.9375,74.6875,,155.0,11.0,15.0,12.6875,33.125,PATNA
2012-09-01,25.0,15.0,17.0,62.0,68.07692307692308,54.76923076923077,61.46153846153846,49.46153846153846,39.92307692307692,30.0,,102.0,72.15384615384616,94.0,88.0,74.0,,155.0,10.692307692307692,14.692307692307692,11.692307692307692,33.0,PATNA
2012-10-01,25.0,15.0,17.0,62.0,69.0,56.166666666666664,67.16666666666667,50.0,39.416666666666664,30.0,,100.08333333333333,61.166666666666664,93.08333333333333,86.58333333333333,69.75,,155.0,11.0,14.25,12.416666666666666,27.833333333333332,PATNA
2012-11-01,25.0,15.0,17.0,62.0,69.0,56.0,69.0,49.0,39.0,30.0,,101.0,59.0,92.6,86.6,65.9,,155.0,11.0,15.6,13.7,20.9,PATNA
2012-12-01,25.0,15.0,17.0,60.125,67.875,55.25,69.0,47.125,38.25,30.0,,100.625,55.75,93.125,88.125,63.25,,153.125,10.875,15.75,15.0,19.0,PATNA
2013-01-01,25.0,15.0,17.0,57.0,66.125,54.0,69.0,44.0,37.0,30.0,,100.0,50.0,93.0,88.0,60.0,,150.0,11.0,13.0,18.0,16.0,PATNA
2013-02-01,25.125,15.0,17.0,53.5625,63.25,49.1875,70.9375,44.0,36.3125,30.0,,97.25,50.6875,93.6875,88.6875,60.0,,150.0,11.0,13.0,22.8125,13.333333333333334,PATNA
2013-03-01,25.0,16.615384615384617,18.615384615384617,55.76923076923077,64.6923076923077,47.0,72.0,44.0,36.0,30.0,,93.84615384615384,51.0,94.0,89.0,62.69230769230769,,155.3846153846154,12.076923076923077,10.307692307692308,19.76923076923077,12.538461538461538,PATNA
2013-04-01,25.5,18.0,20.0,52.75,67.66666666666667,48.333333333333336,72.0,47.333333333333336,36.0,30.0,,90.0,54.333333333333336,94.0,89.0,65.0,,160.0,14.875,8.666666666666666,15.333333333333334,13.666666666666666,PATNA
2013-05-01,26.095238095238095,18.0,20.0,48.04761904761905,68.04761904761905,54.095238095238095,71.95238095238095,49.0,36.0,30.0,,85.80952380952381,55.285714285714285,94.9047619047619,89.04761904761905,64.47619047619048,,160.0,16.0,9.095238095238095,13.19047619047619,12.19047619047619,PATNA
2013-06-01,29.625,18.8125,20.3125,47.0,68.6875,48.3125,70.375,50.5625,36.3125,30.875,,86.0,59.4375,93.5,89.5,66.125,,163.125,16.0,10.25,13.3125,20.25,PATNA
2013-07-01,32.0,20.0,21.0,45.90909090909091,67.45454545454545,49.0,69.0,52.90909090909091,35.0,32.0,,86.45454545454545,62.0,92.54545454545455,89.0,68.0,,170.0,16.0,12.454545454545455,22.90909090909091,67.45454545454545,PATNA
2013-08-01,32.0,19.5,21.0,44.0,66.0,49.0,69.0,50.5,34.5,32.0,,85.7,62.5,90.9,89.0,68.0,,170.0,16.0,11.0,42.5,45.0,PATNA
2013-09-01,32.0,19.0,21.0,43.0,65.0,49.0,69.0,49.473684210526315,34.94736842105263,32.0,,86.47368421052632,64.89473684210526,90.0,89.47368421052632,70.36842105263158,,170.0,16.0,11.526315789473685,50.89473684210526,36.73684210526316,PATNA
2013-10-01,32.0,19.0,21.0,41.22222222222222,63.22222222222222,51.666666666666664,69.88888888888889,50.888888888888886,34.111111111111114,32.0,,85.22222222222223,66.11111111111111,89.11111111111111,88.22222222222223,70.33333333333333,,170.0,16.0,12.666666666666666,56.0,30.22222222222222,PATNA
2013-11-01,29.764705882352942,19.555555555555557,21.0,41.0,63.0,52.0,70.0,51.0,34.0,32.0,,89.44444444444444,67.66666666666667,89.11111111111111,88.55555555555556,72.22222222222223,,170.0,15.88888888888889,20.0,46.0,40.77777777777778,PATNA
2013-12-01,29.0,20.0,21.0,40.588235294117645,63.35294117647059,53.1875,71.11764705882354,51.470588235294116,34.0,32.588235294117645,,92.82352941176471,69.0,90.05882352941177,89.0,73.41176470588235,,170.0,15.0,19.941176470588236,23.352941176470587,31.294117647058822,PATNA
2014-01-01,29.0,20.0,21.0,43.0,65.0,53.0,72.58823529411765,51.0,33.529411764705884,34.0,,89.94117647058823,68.125,87.70588235294117,88.94117647058823,71.625,,170.0,15.0,15.941176470588236,17.11764705882353,20.235294117647058,PATNA
2014-02-01,29.0,20.0,21.0,42.94444444444444,65.0,53.111111111111114,71.72222222222223,51.111111111111114,32.0,34.0,,87.88888888888889,67.33333333333333,87.22222222222223,88.22222222222223,73.5,,170.0,15.0,11.11111111111111,14.777777777777779,13.777777777777779,PATNA
2014-03-01,29.0,20.0,21.0,42.0,64.625,55.125,78.1875,52.375,33.8125,34.0,,90.0,71.125,90.42857142857143,90.0,72.28571428571429,,170.0,15.0,12.375,13.0,13.0,PATNA
2014-04-01,29.0,19.833333333333332,20.833333333333332,41.666666666666664,64.16666666666667,57.166666666666664,82.27272727272727,54.45454545454545,36.166666666666664,34.0,,89.66666666666667,72.83333333333333,94.16666666666667,90.0,77.5,,170.0,15.0,14.833333333333334,12.416666666666666,13.0,PATNA
2014-05-01,29.705882352941178,19.0,20.0,40.0,65.0,58.0,88.0,60.705882352941174,36.294117647058826,34.0,,88.0,71.70588235294117,92.58823529411765,90.0,73.70588235294117,,170.0,15.294117647058824,17.294117647058822,16.294117647058822,14.411764705882353,PATNA
2014-06-01,30.0,19.0,20.0,38.63157894736842,61.578947368421055,63.111111111111114,80.23529411764706,60.94736842105263,35.31578947368421,34.0,,86.63157894736842,69.3157894736842,90.3157894736842,89.3157894736842,89.5,,170.0,16.0,17.63157894736842,20.63157894736842,16.36842105263158,PATNA
2014-07-01,30.0,19.0,20.0,38.0,60.0,62.0,75.9090909090909,62.90909090909091,35.0,34.0,,86.86363636363636,69.27272727272727,90.0909090909091,89.0,95.76470588235294,,170.0,16.0,19.454545454545453,27.045454545454547,46.09090909090909,PATNA
2014-08-01,30.0,19.0,20.0,38.0,60.0,66.70588235294117,79.70588235294117,62.94117647058823,35.0,34.0,,89.52941176470588,67.52941176470588,88.52941176470588,89.0,70.0,,170.0,16.0,22.0,24.294117647058822,76.76470588235294,PATNA
2014-09-01,30.933333333333334,18.470588235294116,20.0,39.05882352941177,65.0,77.57142857142857,85.0,64.52941176470588,35.0,35.05882352941177,,89.11764705882354,67.0,87.06666666666666,89.0,69.47058823529412,,186.66666666666666,16.0,24.0,22.705882352941178,43.53846153846154,PATNA
2014-10-01,25.0,18.0,20.0,40.0,70.5,71.5,85.0,65.5,35.0,36.0,,90.0,62.0,77.0,89.0,69.0,,220.0,16.0,24.5,21.0,32.0,PATNA
2014-11-01,25.0,18.0,20.0625,40.3125,72.6875,72.8125,87.0625,65.875,35.0,36.0,,90.0,61.5,78.3125,91.15384615384616,67.1875,,220.0,16.0,25.625,20.625,27.6,PATNA
2014-12-01,25.0,18.0,21.0,39.166666666666664,74.16666666666667,72.33333333333333,98.16666666666667,66.5,34.1578947368421,36.0,,91.11764705882354,65.25,79.23076923076923,108.27272727272727,63.36842105263158,,270.0,16.0,18.57894736842105,22.57894736842105,17.473684210526315,PATNA
2015-01-01,25.0,18.0,21.0,41.333333333333336,71.0,73.66666666666667,93.54545454545455,68.33333333333333,34.0,36.0,,91.0,87.0,67.27272727272727,87.71428571428571,64.0,,270.0,16.0,12.666666666666666,19.333333333333332,12.666666666666666,PATNA
2015-02-01,25.0,18.0,21.0,43.0,70.0,75.0,89.0,69.0,34.0,36.0,165.0,90.0,87.0,60.0,88.0,65.0,36.0,270.0,16.0,12.0,16.0,12.0,PATNA
2015-03-01,24.0,17.0,20.0,50.0,85.0,80.0,97.66666666666667,66.38888888888889,32.0,38.0,80.0,90.0,56.76470588235294,85.0,86.0,70.0,35.0,180.0,16.666666666666668,8.0,20.555555555555557,14.222222222222221,PATNA
2015-04-01,24.0,17.0,20.0,52.11764705882353,90.29411764705883,85.29411764705883,97.6470588235294,67.6470588235294,32.0,38.0,,91.05882352941177,56.05882352941177,,,67.88235294117646,35.0,180.0,17.0,8.529411764705882,20.529411764705884,12.352941176470589,PATNA
2015-05-01,24.0,17.0,20.0,60.0,95.0,85.0,100.0,75.0,32.0,38.0,,92.0,57.0,,,70.0,40.0,180.0,16.0,9.0,24.0,20.0,PATNA
2015-06-01,27.11111111111111,16.055555555555557,20.0,59.333333333333336,94.66666666666667,84.66666666666667,98.33333333333333,76.88888888888889,29.166666666666668,38.0,,97.61111111111111,55.388888888888886,,,64.22222222222223,40.0,180.0,16.071428571428573,11.833333333333334,20.77777777777778,30.555555555555557,PATNA
2015-07-01,26.0,17.363636363636363,20.0,57.09090909090909,99.45454545454545,89.45454545454545,89.54545454545455,77.0,28.272727272727273,38.0,,103.54545454545455,54.18181818181818,,,65.63636363636364,39.27272727272727,180.0,17.0,11.454545454545455,21.272727272727273,32.54545454545455,PATNA
2015-08-01,26.0,17.0,20.0,57.1,106.5,89.1,85.4,82.5,27.0,38.0,,103.1,53.1,,,64.1,38.0,180.0,17.0,11.5,40.94736842105263,33.94736842105263,PATNA
2015-09-01,26.0,17.0,20.1,61.6,118.5,94.94736842105263,89.2,83.0,28.9,38.0,,103.7,52.3,85.2,,61.3,37.3,150.0,16.0,11.0,48.6,30.0,PATNA
2015-10-01,26.0,17.0,21.0,64.58823529411765,141.875,117.94117647058823,108.05882352941177,80.58823529411765,30.571428571428573,38.0,,113.0,55.0,87.0,94.0,66.0,40.0,150.0,16.0,11.071428571428571,42.57142857142857,33.07142857142857,PATNA
2015-11-01,26.0,17.565217391304348,21.08695652173913,66.78260869565217,151.52173913043478,130.2173913043478,105.43478260869566,75.34782608695652,30.434782608695652,38.0,,115.0,53.0,80.66666666666667,98.0,63.95652173913044,34.43478260869565,150.0,16.608695652173914,12.26086956521739,33.391304347826086,34.82608695652174,PATNA
2015-12-01,26.0,18.0,20.333333333333332,64.625,147.04166666666666,142.20833333333334,101.79166666666667,71.79166666666667,32.583333333333336,38.0,,112.83333333333333,51.333333333333336,89.875,97.4375,62.083333333333336,31.0,150.0,18.0,11.0,20.0,18.416666666666668,PATNA
2016-01-01,26.0,18.0,20.545454545454547,61.31818181818182,143.27272727272728,133.5,98.95454545454545,67.81818181818181,34.77272727272727,38.0,,108.9090909090909,51.0,89.95454545454545,102.54545454545455,61.68181818181818,33.18181818181818,150.0,18.0,10.181818181818182,18.227272727272727,17.272727272727273,PATNA
2016-02-01,26.0,18.0,21.545454545454547,58.54545454545455,121.5,125.86363636363636,93.77272727272727,60.27272727272727,36.18181818181818,38.0,,101.0909090909091,53.54545454545455,89.5909090909091,103.0,66.4090909090909,35.0,150.0,18.0,9.136363636363637,16.227272727272727,13.545454545454545,PATNA
2016-03-01,26.045454545454547,18.0,22.0,59.31818181818182,113.86363636363636,120.04545454545455,89.77272727272727,60.86363636363637,37.90909090909091,38.0,,98.27272727272727,57.22727272727273,90.0,103.0,69.72727272727273,31.90909090909091,150.0,18.0,11.818181818181818,15.0,10.454545454545455,PATNA
2016-04-01,26.772727272727273,17.772727272727273,20.954545454545453,67.45454545454545,131.13636363636363,131.04545454545453,93.4090909090909,72.13636363636364,38.54545454545455,38.0,,98.54545454545455,64.45454545454545,92.14285714285714,103.0,73.18181818181819,34.77272727272727,150.0,18.0,12.818181818181818,14.363636363636363,11.545454545454545,PATNA
2016-05-01,27.0,17.0,19.0,70.4,137.0,139.24,90.92,73.44,39.84,38.0,,101.68,69.16,93.04,103.0,74.68,35.0,150.0,18.0,16.24,12.4,22.04,PATNA
2016-06-01,26.04,17.0,19.0,78.56,125.2,148.2,82.8,74.0,39.52,38.0,,101.8,68.68,90.0,103.0,74.6,35.0,150.0,18.0,18.52,13.88,29.0,PATNA
2016-07-01,26.0,17.846153846153847,21.0,91.6923076923077,125.42307692307692,149.23076923076923,82.1923076923077,76.3076923076923,40.57692307692308,38.0,,105.26923076923077,67.73076923076923,90.0,103.0,72.73076923076923,39.53846153846154,150.0,18.0,19.846153846153847,14.153846153846153,45.0,PATNA
2016-08-01,26.0,19.0,22.7,94.63333333333334,109.3,136.93333333333334,78.46666666666667,73.6,41.6,38.3,,109.33333333333333,67.6,90.3,103.3,74.3,45.0,150.0,18.0,20.933333333333334,15.0,31.466666666666665,PATNA
2016-09-01,26.0,18.3,22.0,102.33333333333333,108.34482758620689,125.13333333333334,74.3103448275862,77.36666666666666,41.0,39.0,,109.46666666666667,70.43333333333334,93.8,101.66666666666667,79.79310344827586,45.0,150.0,17.620689655172413,19.1,13.433333333333334,25.833333333333332,PATNA
2016-10-01,26.0,20.384615384615383,22.0,121.53846153846153,111.3076923076923,120.46153846153847,75.0,73.6923076923077,41.0,39.0,,108.34615384615384,72.11538461538461,96.12,102.68,77.11538461538461,41.61538461538461,150.0,17.0,18.0,12.0,27.46153846153846,PATNA
2016-11-01,26.0,21.46153846153846,23.692307692307693,132.30769230769232,110.3076923076923,108.53846153846153,72.42307692307692,71.26923076923077,41.0,39.0,,108.6923076923077,73.46153846153847,99.11538461538461,104.3076923076923,76.46153846153847,39.0,150.0,17.0,17.653846153846153,12.23076923076923,22.846153846153847,PATNA
2016-12-01,26.806451612903224,23.633333333333333,26.433333333333334,128.6451612903226,102.29032258064517,95.87096774193549,72.38709677419355,72.38709677419355,41.12903225806452,39.03225806451613,,108.6774193548387,74.87096774193549,102.96774193548387,106.6774193548387,76.93548387096774,38.12903225806452,150.0,17.0,15.870967741935484,16.258064516129032,16.451612903225808,PATNA
2017-01-01,26.516129032258064,24.0,26.29032258064516,102.6774193548387,86.64516129032258,90.0,70.0,69.0,41.70967741935484,39.0,,105.90322580645162,75.83870967741936,103.38709677419355,106.38709677419355,77.93548387096774,38.0,150.0,17.0,11.612903225806452,16.0,12.419354838709678,PATNA
