Date,City,Price,Type
2021-06-09,Delhi,95.56,Petrol
2021-06-10,Delhi,95.56,Petrol
2021-06-11,Delhi,95.85,Petrol
2021-06-12,Delhi,96.12,Petrol
2021-06-13,Delhi,96.12,Petrol
2021-06-14,Delhi,96.41,Petrol
2021-06-15,Delhi,96.41,Petrol
2021-06-16,Delhi,96.66,Petrol
2021-06-17,Delhi,96.66,Petrol
2021-06-18,Delhi,96.93,Petrol
2021-06-19,Delhi,96.93,Petrol
2021-06-20,Delhi,97.22,Petrol
2021-06-21,Delhi,97.22,Petrol
2021-06-22,Delhi,97.5,Petrol
2021-06-23,Delhi,97.5,Petrol
2021-06-24,Delhi,97.76,Petrol
2021-06-25,Delhi,97.76,Petrol
2021-06-26,Delhi,98.11,Petrol
2021-06-27,Delhi,98.46,Petrol
2021-06-28,Delhi,98.46,Petrol
2021-06-29,Delhi,98.81,Petrol
2021-06-30,Delhi,98.81,Petrol
2021-07-01,Delhi,98.81,Petrol
2021-07-02,Delhi,99.16,Petrol
2021-07-03,Delhi,99.16,Petrol
2021-07-04,Delhi,99.51,Petrol
2021-07-05,Delhi,99.86,Petrol
2021-07-06,Delhi,99.86,Petrol
2021-07-07,Delhi,100.21,Petrol
2021-07-08,Delhi,100.56,Petrol
2021-07-09,Delhi,100.56,Petrol
2021-07-10,Delhi,100.91,Petrol
2021-07-11,Delhi,100.91,Petrol
2021-07-12,Delhi,101.19,Petrol
2021-07-13,Delhi,101.19,Petrol
2021-07-14,Delhi,101.19,Petrol
2021-07-15,Delhi,101.54,Petrol
2021-07-16,Delhi,101.54,Petrol
2021-07-17,Delhi,101.84,Petrol
2021-07-18,Delhi,101.84,Petrol
2021-07-19,Delhi,101.84,Petrol
2021-07-20,Delhi,101.84,Petrol
2021-07-21,Delhi,101.84,Petrol
2021-07-22,Delhi,101.84,Petrol
2021-07-23,Delhi,101.84,Petrol
2021-07-24,Delhi,101.84,Petrol
2021-07-25,Delhi,101.84,Petrol
2021-07-26,Delhi,101.84,Petrol
2021-07-27,Delhi,101.84,Petrol
2021-07-28,Delhi,101.84,Petrol
2021-07-29,Delhi,101.84,Petrol
2021-07-30,Delhi,101.84,Petrol
2021-07-31,Delhi,101.84,Petrol
2021-08-01,Delhi,101.84,Petrol
2021-08-02,Delhi,101.84,Petrol
2021-08-03,Delhi,101.84,Petrol
2021-08-04,Delhi,101.84,Petrol
2021-08-05,Delhi,101.84,Petrol
2021-08-06,Delhi,101.84,Petrol
2021-08-07,Delhi,101.84,Petrol
2021-08-08,Delhi,101.84,Petrol
2021-08-09,Delhi,101.84,Petrol
2021-08-10,Delhi,101.84,Petrol
2021-08-11,Delhi,101.84,Petrol
2021-08-12,Delhi,101.84,Petrol
2021-08-13,Delhi,101.84,Petrol
2021-08-14,Delhi,101.84,Petrol
2021-08-15,Delhi,101.84,Petrol
2021-08-16,Delhi,101.84,Petrol
2021-08-17,Delhi,101.84,Petrol
2021-08-18,Delhi,101.84,Petrol
2021-08-19,Delhi,101.84,Petrol
2021-08-20,Delhi,101.84,Petrol
2021-08-21,Delhi,101.84,Petrol
2021-08-22,Delhi,101.64,Petrol
2021-08-23,Delhi,101.64,Petrol
2021-08-24,Delhi,101.49,Petrol
2021-08-25,Delhi,101.49,Petrol
2021-08-26,Delhi,101.49,Petrol
2021-08-27,Delhi,101.49,Petrol
2021-08-28,Delhi,101.49,Petrol
2021-08-29,Delhi,101.49,Petrol
2021-08-30,Delhi,101.49,Petrol
2021-08-31,Delhi,101.49,Petrol
2021-09-01,Delhi,101.34,Petrol
2021-09-02,Delhi,101.34,Petrol
2021-09-03,Delhi,101.34,Petrol
2021-09-04,Delhi,101.34,Petrol
2021-09-05,Delhi,101.19,Petrol
2021-09-06,Delhi,101.19,Petrol
2021-09-07,Delhi,101.19,Petrol
2021-09-08,Delhi,101.19,Petrol
2021-09-09,Delhi,101.19,Petrol
2021-09-10,Delhi,101.19,Petrol
2021-09-11,Delhi,101.19,Petrol
2021-09-12,Delhi,101.19,Petrol
2021-09-13,Delhi,101.19,Petrol
2021-09-14,Delhi,101.19,Petrol
2021-09-15,Delhi,101.19,Petrol
2021-09-16,Delhi,101.19,Petrol
2021-09-17,Delhi,101.19,Petrol
2021-09-18,Delhi,101.19,Petrol
2021-09-19,Delhi,101.19,Petrol
2021-09-20,Delhi,101.19,Petrol
2021-09-21,Delhi,101.19,Petrol
2021-09-22,Delhi,101.19,Petrol
2021-09-23,Delhi,101.19,Petrol
2021-09-24,Delhi,101.19,Petrol
2021-09-25,Delhi,101.19,Petrol
2021-09-26,Delhi,101.19,Petrol
2021-09-27,Delhi,101.19,Petrol
2021-09-28,Delhi,101.39,Petrol
2021-09-29,Delhi,101.39,Petrol
2021-09-30,Delhi,101.64,Petrol
2021-10-01,Delhi,101.89,Petrol
2021-10-02,Delhi,102.14,Petrol
2021-10-03,Delhi,102.39,Petrol
2021-10-04,Delhi,102.39,Petrol
2021-10-05,Delhi,102.64,Petrol
2021-10-06,Delhi,102.94,Petrol
2021-10-07,Delhi,103.24,Petrol
2021-10-08,Delhi,103.54,Petrol
2021-10-09,Delhi,103.84,Petrol
2021-10-10,Delhi,104.14,Petrol
2021-10-11,Delhi,104.44,Petrol
2021-10-12,Delhi,104.44,Petrol
2021-10-13,Delhi,104.44,Petrol
2021-10-14,Delhi,104.79,Petrol
2021-10-15,Delhi,105.14,Petrol
2021-10-16,Delhi,105.49,Petrol
2021-10-17,Delhi,105.84,Petrol
2021-10-18,Delhi,105.84,Petrol
2021-10-19,Delhi,105.84,Petrol
2021-10-20,Delhi,106.19,Petrol
2021-10-21,Delhi,106.54,Petrol
2021-10-22,Delhi,106.89,Petrol
2021-10-23,Delhi,107.24,Petrol
2021-10-24,Delhi,107.59,Petrol
2021-10-25,Delhi,107.59,Petrol
2021-10-26,Delhi,107.59,Petrol
2021-10-27,Delhi,107.94,Petrol
2021-10-28,Delhi,108.29,Petrol
2021-10-29,Delhi,108.64,Petrol
2021-10-30,Delhi,108.99,Petrol
2021-10-31,Delhi,109.34,Petrol
2021-11-01,Delhi,109.69,Petrol
2021-11-02,Delhi,110.04,Petrol
2021-11-03,Delhi,110.04,Petrol
2021-11-04,Delhi,103.97,Petrol
2021-11-05,Delhi,103.97,Petrol
2021-11-06,Delhi,103.97,Petrol
2021-11-07,Delhi,103.97,Petrol
2021-11-08,Delhi,103.97,Petrol
2021-11-09,Delhi,103.97,Petrol
2021-11-10,Delhi,103.97,Petrol
2021-11-11,Delhi,103.97,Petrol
2021-11-12,Delhi,103.97,Petrol
2021-11-13,Delhi,103.97,Petrol
2021-11-14,Delhi,103.97,Petrol
2021-11-15,Delhi,103.97,Petrol
2021-11-16,Delhi,103.97,Petrol
2021-11-17,Delhi,103.97,Petrol
2021-11-18,Delhi,103.97,Petrol
2021-11-19,Delhi,103.97,Petrol
2021-11-20,Delhi,103.97,Petrol
2021-11-21,Delhi,103.97,Petrol
2021-11-22,Delhi,103.97,Petrol
2021-11-23,Delhi,103.97,Petrol
2021-11-24,Delhi,103.97,Petrol
2021-11-25,Delhi,103.97,Petrol
2021-11-26,Delhi,103.97,Petrol
2021-11-27,Delhi,103.97,Petrol
2021-11-28,Delhi,103.97,Petrol
2021-11-29,Delhi,103.97,Petrol
2021-11-30,Delhi,103.97,Petrol
2021-12-01,Delhi,103.97,Petrol
2021-12-02,Delhi,95.41,Petrol
2021-12-03,Delhi,95.41,Petrol
2021-12-04,Delhi,95.41,Petrol
2021-12-05,Delhi,95.41,Petrol
2021-12-06,Delhi,95.41,Petrol
2021-12-07,Delhi,95.41,Petrol
2021-12-08,Delhi,95.41,Petrol
2021-12-09,Delhi,95.41,Petrol
2021-12-10,Delhi,95.41,Petrol
2021-12-11,Delhi,95.41,Petrol
2021-12-12,Delhi,95.41,Petrol
2021-12-13,Delhi,95.41,Petrol
2021-12-14,Delhi,95.41,Petrol
2021-12-15,Delhi,95.41,Petrol
2021-12-16,Delhi,95.41,Petrol
2021-12-17,Delhi,95.41,Petrol
2021-12-18,Delhi,95.41,Petrol
2021-12-19,Delhi,95.41,Petrol
2021-12-20,Delhi,95.41,Petrol
2021-12-21,Delhi,95.41,Petrol
2021-12-22,Delhi,95.41,Petrol
2021-12-23,Delhi,95.41,Petrol
2021-12-24,Delhi,95.41,Petrol
2021-12-25,Delhi,95.41,Petrol
2021-12-26,Delhi,95.41,Petrol
2021-12-27,Delhi,95.41,Petrol
2021-12-28,Delhi,95.41,Petrol
2021-12-29,Delhi,95.41,Petrol
2021-12-30,Delhi,95.41,Petrol
2021-12-31,Delhi,95.41,Petrol
2022-01-01,Delhi,95.41,Petrol
2022-01-02,Delhi,95.41,Petrol
2022-01-03,Delhi,95.41,Petrol
2022-01-04,Delhi,95.41,Petrol
2022-01-05,Delhi,95.41,Petrol
2022-01-06,Delhi,95.41,Petrol
2022-01-07,Delhi,95.41,Petrol
2022-01-08,Delhi,95.41,Petrol
2022-01-09,Delhi,95.41,Petrol
2022-01-10,Delhi,95.41,Petrol
2022-01-11,Delhi,95.41,Petrol
2022-01-12,Delhi,95.41,Petrol
2022-01-13,Delhi,95.41,Petrol
2022-01-14,Delhi,95.41,Petrol
2022-01-15,Delhi,95.41,Petrol
2022-01-16,Delhi,95.41,Petrol
2022-01-17,Delhi,95.41,Petrol
2022-01-18,Delhi,95.41,Petrol
2022-01-19,Delhi,95.41,Petrol
2022-01-20,Delhi,95.41,Petrol
2022-01-21,Delhi,95.41,Petrol
2022-01-22,Delhi,95.41,Petrol
2022-01-23,Delhi,95.41,Petrol
2022-01-24,Delhi,95.41,Petrol
2022-01-25,Delhi,95.41,Petrol
2022-01-26,Delhi,95.41,Petrol
2022-01-27,Delhi,95.41,Petrol
2022-01-28,Delhi,95.41,Petrol
2022-01-29,Delhi,95.41,Petrol
2022-01-30,Delhi,95.41,Petrol
2022-01-31,Delhi,95.41,Petrol
2022-02-01,Delhi,95.41,Petrol
2022-02-02,Delhi,95.41,Petrol
2022-02-03,Delhi,95.41,Petrol
2022-02-04,Delhi,95.41,Petrol
2022-02-05,Delhi,95.41,Petrol
2022-02-06,Delhi,95.41,Petrol
2022-02-07,Delhi,95.41,Petrol
2022-02-08,Delhi,95.41,Petrol
2022-02-09,Delhi,95.41,Petrol
2022-02-10,Delhi,95.41,Petrol
2022-02-11,Delhi,95.41,Petrol
2022-02-12,Delhi,95.41,Petrol
2022-02-13,Delhi,95.41,Petrol
2022-02-14,Delhi,95.41,Petrol
2022-02-15,Delhi,95.41,Petrol
2022-02-16,Delhi,95.41,Petrol
2022-02-17,Delhi,95.41,Petrol
2022-02-18,Delhi,95.41,Petrol
2022-02-19,Delhi,95.41,Petrol
2022-02-20,Delhi,95.41,Petrol
2022-02-21,Delhi,95.41,Petrol
2022-02-22,Delhi,95.41,Petrol
2022-02-23,Delhi,95.41,Petrol
2022-02-24,Delhi,95.41,Petrol
2022-02-25,Delhi,95.41,Petrol
2022-02-26,Delhi,95.41,Petrol
2022-02-27,Delhi,95.41,Petrol
2022-02-28,Delhi,95.41,Petrol
2022-03-01,Delhi,95.41,Petrol
2022-03-02,Delhi,95.41,Petrol
2022-03-03,Delhi,95.41,Petrol
2022-03-04,Delhi,95.41,Petrol
2022-03-05,Delhi,95.41,Petrol
2022-03-06,Delhi,95.41,Petrol
2022-03-07,Delhi,95.41,Petrol
2022-03-08,Delhi,95.41,Petrol
2022-03-09,Delhi,95.41,Petrol
2022-03-10,Delhi,95.41,Petrol
2022-03-11,Delhi,95.41,Petrol
2022-03-12,Delhi,95.41,Petrol
2022-03-13,Delhi,95.41,Petrol
2022-03-14,Delhi,95.41,Petrol
2022-03-15,Delhi,95.41,Petrol
2022-03-16,Delhi,95.41,Petrol
2022-03-17,Delhi,95.41,Petrol
2022-03-18,Delhi,95.41,Petrol
2022-03-19,Delhi,95.41,Petrol
2022-03-20,Delhi,95.41,Petrol
2022-03-21,Delhi,95.41,Petrol
2022-03-22,Delhi,96.21,Petrol
2022-03-23,Delhi,97.01,Petrol
2022-03-24,Delhi,97.01,Petrol
2022-03-25,Delhi,97.81,Petrol
2022-03-26,Delhi,98.61,Petrol
2022-03-27,Delhi,99.11,Petrol
2022-03-28,Delhi,99.41,Petrol
2022-03-29,Delhi,100.21,Petrol
2022-03-30,Delhi,101.01,Petrol
2022-03-31,Delhi,101.81,Petrol
2022-04-01,Delhi,101.81,Petrol
2022-04-02,Delhi,102.61,Petrol
2022-04-03,Delhi,103.41,Petrol
2022-04-04,Delhi,103.81,Petrol
2022-04-05,Delhi,104.61,Petrol
2017-06-16,Kolkata,68.03,Petrol
2017-06-17,Kolkata,67.84,Petrol
2017-06-18,Kolkata,67.58,Petrol
2017-06-19,Kolkata,67.37,Petrol
2017-06-20,Kolkata,67.3,Petrol
2017-06-21,Kolkata,67.3,Petrol
2017-06-22,Kolkata,67.21,Petrol
2017-06-23,Kolkata,67.04,Petrol
2017-06-24,Kolkata,66.86,Petrol
2017-06-25,Kolkata,66.64,Petrol
2017-06-26,Kolkata,66.51,Petrol
2017-06-27,Kolkata,66.44,Petrol
2017-06-28,Kolkata,66.45,Petrol
2017-06-29,Kolkata,66.45,Petrol
2017-06-30,Kolkata,66.32,Petrol
2017-07-01,Kolkata,66.14,Petrol
2017-07-02,Kolkata,66.12,Petrol
2017-07-03,Kolkata,66.18,Petrol
2017-07-04,Kolkata,66.14,Petrol
2017-07-05,Kolkata,66.14,Petrol
2017-07-06,Kolkata,66.23,Petrol
2017-07-07,Kolkata,66.33,Petrol
2017-07-08,Kolkata,66.44,Petrol
2017-07-09,Kolkata,66.58,Petrol
2017-07-10,Kolkata,66.73,Petrol
2017-07-11,Kolkata,67.4,Petrol
2017-07-12,Kolkata,67.4,Petrol
2017-07-13,Kolkata,67.38,Petrol
2017-07-14,Kolkata,67.37,Petrol
2017-07-15,Kolkata,67.48,Petrol
2017-07-16,Kolkata,67.55,Petrol
2017-07-17,Kolkata,67.58,Petrol
2017-07-18,Kolkata,67.62,Petrol
2017-07-19,Kolkata,67.62,Petrol
2017-07-20,Kolkata,67.66,Petrol
2017-07-21,Kolkata,67.68,Petrol
2017-07-22,Kolkata,67.69,Petrol
2017-07-23,Kolkata,67.77,Petrol
2017-07-24,Kolkata,67.88,Petrol
2017-07-25,Kolkata,67.91,Petrol
2017-07-26,Kolkata,67.91,Petrol
2017-07-27,Kolkata,67.92,Petrol
2017-07-28,Kolkata,68.0,Petrol
2017-07-29,Kolkata,68.14,Petrol
2017-07-30,Kolkata,68.24,Petrol
2017-07-31,Kolkata,68.45,Petrol
2017-08-01,Kolkata,68.56,Petrol
2017-08-02,Kolkata,68.61,Petrol
2017-08-03,Kolkata,68.78,Petrol
2017-08-04,Kolkata,69.03,Petrol
2017-08-05,Kolkata,69.24,Petrol
2017-08-06,Kolkata,69.43,Petrol
2017-08-07,Kolkata,69.54,Petrol
2017-08-08,Kolkata,69.61,Petrol
2017-08-09,Kolkata,69.66,Petrol
2017-08-10,Kolkata,69.78,Petrol
2017-08-11,Kolkata,70.07,Petrol
2017-08-12,Kolkata,70.29,Petrol
2017-08-13,Kolkata,70.55,Petrol
2017-08-14,Kolkata,70.74,Petrol
2017-08-15,Kolkata,70.86,Petrol
2017-08-16,Kolkata,70.92,Petrol
2017-08-17,Kolkata,71.02,Petrol
2017-08-18,Kolkata,71.07,Petrol
2017-08-19,Kolkata,71.14,Petrol
2017-08-20,Kolkata,71.16,Petrol
2017-08-21,Kolkata,71.31,Petrol
2017-08-22,Kolkata,71.44,Petrol
2017-08-23,Kolkata,71.5,Petrol
2017-08-24,Kolkata,71.64,Petrol
2017-08-25,Kolkata,71.77,Petrol
2017-08-26,Kolkata,71.78,Petrol
2017-08-27,Kolkata,71.82,Petrol
2017-08-28,Kolkata,71.86,Petrol
2017-08-29,Kolkata,71.88,Petrol
2017-08-30,Kolkata,71.88,Petrol
2017-08-31,Kolkata,71.92,Petrol
2017-09-01,Kolkata,72.02,Petrol
2017-09-02,Kolkata,72.18,Petrol
2017-09-03,Kolkata,72.3,Petrol
2017-09-04,Kolkata,72.41,Petrol
2017-09-05,Kolkata,72.46,Petrol
2017-09-06,Kolkata,72.46,Petrol
2017-09-07,Kolkata,72.55,Petrol
2017-09-08,Kolkata,72.64,Petrol
2017-09-09,Kolkata,72.78,Petrol
2017-09-10,Kolkata,72.91,Petrol
2017-09-11,Kolkata,73.05,Petrol
2017-09-12,Kolkata,73.12,Petrol
2017-09-13,Kolkata,73.12,Petrol
2017-09-14,Kolkata,73.13,Petrol
2017-09-15,Kolkata,73.17,Petrol
2017-09-16,Kolkata,73.22,Petrol
2017-09-17,Kolkata,73.25,Petrol
2017-09-18,Kolkata,73.25,Petrol
2017-09-19,Kolkata,73.26,Petrol
2017-09-20,Kolkata,73.26,Petrol
2017-09-21,Kolkata,73.26,Petrol
2017-09-22,Kolkata,73.21,Petrol
2017-09-23,Kolkata,73.16,Petrol
2017-09-24,Kolkata,73.13,Petrol
2017-09-25,Kolkata,73.15,Petrol
2017-09-26,Kolkata,73.15,Petrol
2017-09-27,Kolkata,73.15,Petrol
2017-09-28,Kolkata,73.2,Petrol
2017-09-29,Kolkata,73.3,Petrol
2017-09-30,Kolkata,73.4,Petrol
2017-10-01,Kolkata,73.5,Petrol
2017-10-02,Kolkata,73.57,Petrol
2017-10-03,Kolkata,73.62,Petrol
2017-10-04,Kolkata,71.16,Petrol
2017-10-05,Kolkata,71.16,Petrol
2017-10-06,Kolkata,71.14,Petrol
2017-10-07,Kolkata,71.13,Petrol
2017-10-08,Kolkata,71.17,Petrol
2017-10-09,Kolkata,71.23,Petrol
2017-10-10,Kolkata,71.23,Petrol
2017-10-11,Kolkata,71.26,Petrol
2017-10-12,Kolkata,71.23,Petrol
2017-10-13,Kolkata,71.21,Petrol
2017-10-14,Kolkata,71.16,Petrol
2017-10-15,Kolkata,71.11,Petrol
2017-10-16,Kolkata,71.07,Petrol
2017-10-17,Kolkata,71.04,Petrol
2017-10-18,Kolkata,71.04,Petrol
2017-10-19,Kolkata,71.11,Petrol
2017-10-20,Kolkata,71.18,Petrol
2017-10-21,Kolkata,71.22,Petrol
2017-10-22,Kolkata,71.36,Petrol
2017-10-23,Kolkata,71.38,Petrol
2017-10-24,Kolkata,71.38,Petrol
2017-10-25,Kolkata,71.4,Petrol
2017-10-26,Kolkata,71.43,Petrol
2017-10-27,Kolkata,71.49,Petrol
2017-10-28,Kolkata,71.61,Petrol
2017-10-29,Kolkata,71.69,Petrol
2017-10-30,Kolkata,71.84,Petrol
2017-10-31,Kolkata,71.9,Petrol
2017-11-01,Kolkata,71.9,Petrol
2017-11-02,Kolkata,72.01,Petrol
2017-11-03,Kolkata,72.1,Petrol
2017-11-04,Kolkata,72.23,Petrol
2017-11-05,Kolkata,72.31,Petrol
2017-11-06,Kolkata,72.44,Petrol
2017-11-07,Kolkata,72.55,Petrol
2017-11-08,Kolkata,72.55,Petrol
2017-11-09,Kolkata,72.6,Petrol
2017-11-10,Kolkata,72.6,Petrol
2017-11-11,Kolkata,72.56,Petrol
2017-11-12,Kolkata,72.53,Petrol
2017-11-13,Kolkata,72.53,Petrol
2017-11-14,Kolkata,72.48,Petrol
2017-11-15,Kolkata,72.43,Petrol
2017-11-16,Kolkata,72.4,Petrol
2017-11-17,Kolkata,72.37,Petrol
2017-11-18,Kolkata,72.33,Petrol
2017-11-19,Kolkata,72.3,Petrol
2017-11-20,Kolkata,72.27,Petrol
2017-11-21,Kolkata,72.29,Petrol
2017-11-22,Kolkata,72.24,Petrol
2017-11-23,Kolkata,72.19,Petrol
2017-11-24,Kolkata,72.17,Petrol
2017-11-25,Kolkata,72.12,Petrol
2017-11-26,Kolkata,72.08,Petrol
2017-11-27,Kolkata,72.04,Petrol
2017-11-28,Kolkata,72.02,Petrol
2017-11-29,Kolkata,72.02,Petrol
2017-11-30,Kolkata,72.0,Petrol
2017-12-01,Kolkata,71.98,Petrol
2017-12-02,Kolkata,71.98,Petrol
2017-12-03,Kolkata,71.99,Petrol
2017-12-04,Kolkata,71.99,Petrol
2017-12-05,Kolkata,72.01,Petrol
2017-12-06,Kolkata,72.0,Petrol
2017-12-07,Kolkata,71.99,Petrol
2017-12-08,Kolkata,71.95,Petrol
2017-12-09,Kolkata,71.94,Petrol
2017-12-10,Kolkata,71.91,Petrol
2017-12-11,Kolkata,71.88,Petrol
2017-12-12,Kolkata,71.85,Petrol
2017-12-13,Kolkata,71.84,Petrol
2017-12-14,Kolkata,71.84,Petrol
2017-12-15,Kolkata,71.86,Petrol
2017-12-16,Kolkata,71.89,Petrol
2017-12-17,Kolkata,71.91,Petrol
2017-12-18,Kolkata,71.95,Petrol
2017-12-19,Kolkata,72.03,Petrol
2017-12-20,Kolkata,72.11,Petrol
2017-12-21,Kolkata,72.18,Petrol
2017-12-22,Kolkata,72.26,Petrol
2017-12-23,Kolkata,72.34,Petrol
2017-12-24,Kolkata,72.32,Petrol
2017-12-25,Kolkata,72.4,Petrol
2017-12-26,Kolkata,72.39,Petrol
2017-12-27,Kolkata,72.47,Petrol
2017-12-28,Kolkata,72.56,Petrol
2017-12-29,Kolkata,72.65,Petrol
2017-12-30,Kolkata,72.69,Petrol
2017-12-31,Kolkata,72.72,Petrol
2018-01-01,Kolkata,72.72,Petrol
2018-01-02,Kolkata,72.72,Petrol
2018-01-03,Kolkata,72.72,Petrol
2018-01-04,Kolkata,72.72,Petrol
2018-01-05,Kolkata,72.74,Petrol
2018-01-06,Kolkata,72.88,Petrol
2018-01-07,Kolkata,73.02,Petrol
2018-01-08,Kolkata,73.17,Petrol
2018-01-09,Kolkata,73.27,Petrol
2018-01-10,Kolkata,73.36,Petrol
2018-01-11,Kolkata,73.4,Petrol
2018-01-12,Kolkata,73.47,Petrol
2018-01-13,Kolkata,73.65,Petrol
2018-01-14,Kolkata,73.79,Petrol
2018-01-15,Kolkata,73.91,Petrol
2018-01-16,Kolkata,74.0,Petrol
2018-01-17,Kolkata,74.11,Petrol
2018-01-18,Kolkata,74.28,Petrol
2018-01-19,Kolkata,74.42,Petrol
2018-01-20,Kolkata,74.6,Petrol
2018-01-21,Kolkata,74.79,Petrol
2018-01-22,Kolkata,74.94,Petrol
2018-01-23,Kolkata,75.09,Petrol
2018-01-24,Kolkata,75.13,Petrol
2018-01-25,Kolkata,75.19,Petrol
2018-01-26,Kolkata,75.33,Petrol
2018-01-27,Kolkata,75.42,Petrol
2018-01-28,Kolkata,75.47,Petrol
2018-01-29,Kolkata,75.54,Petrol
2018-01-30,Kolkata,75.62,Petrol
2018-01-31,Kolkata,75.62,Petrol
2018-02-01,Kolkata,75.74,Petrol
2018-02-02,Kolkata,75.79,Petrol
2018-02-03,Kolkata,75.78,Petrol
2018-02-04,Kolkata,75.85,Petrol
2018-02-05,Kolkata,76.0,Petrol
2018-02-06,Kolkata,76.07,Petrol
2018-02-07,Kolkata,76.07,Petrol
2018-02-08,Kolkata,76.06,Petrol
2018-02-09,Kolkata,76.04,Petrol
2018-02-10,Kolkata,76.02,Petrol
2018-02-11,Kolkata,75.91,Petrol
2018-02-12,Kolkata,75.7,Petrol
2018-02-13,Kolkata,75.64,Petrol
2018-02-14,Kolkata,75.64,Petrol
2018-02-15,Kolkata,75.49,Petrol
2018-02-16,Kolkata,75.22,Petrol
2018-02-17,Kolkata,74.94,Petrol
2018-02-18,Kolkata,74.78,Petrol
2018-02-19,Kolkata,74.63,Petrol
2018-02-20,Kolkata,74.45,Petrol
2018-02-21,Kolkata,74.44,Petrol
2018-02-22,Kolkata,74.45,Petrol
2018-02-23,Kolkata,74.36,Petrol
2018-02-24,Kolkata,74.27,Petrol
2018-02-25,Kolkata,74.25,Petrol
2018-02-26,Kolkata,74.28,Petrol
2018-02-27,Kolkata,74.26,Petrol
2018-02-28,Kolkata,74.26,Petrol
2018-03-01,Kolkata,74.32,Petrol
2018-03-02,Kolkata,74.5,Petrol
2018-03-03,Kolkata,74.74,Petrol
2018-03-04,Kolkata,75.0,Petrol
2018-03-05,Kolkata,75.06,Petrol
2018-03-06,Kolkata,75.12,Petrol
2018-03-07,Kolkata,75.12,Petrol
2018-03-08,Kolkata,75.12,Petrol
2018-03-09,Kolkata,75.16,Petrol
2018-03-10,Kolkata,75.19,Petrol
2018-03-11,Kolkata,75.21,Petrol
2018-03-12,Kolkata,75.18,Petrol
2018-03-13,Kolkata,75.2,Petrol
2018-03-14,Kolkata,75.2,Petrol
2018-03-15,Kolkata,75.18,Petrol
2018-03-16,Kolkata,75.1,Petrol
2018-03-17,Kolkata,75.01,Petrol
2018-03-18,Kolkata,74.94,Petrol
2018-03-19,Kolkata,74.93,Petrol
2018-03-20,Kolkata,74.94,Petrol
2018-03-21,Kolkata,74.94,Petrol
2018-03-22,Kolkata,75.0,Petrol
2018-03-23,Kolkata,75.04,Petrol
2018-03-24,Kolkata,75.11,Petrol
2018-03-25,Kolkata,75.28,Petrol
2018-03-26,Kolkata,75.52,Petrol
2018-03-27,Kolkata,75.63,Petrol
2018-03-28,Kolkata,75.63,Petrol
2018-03-29,Kolkata,75.8,Petrol
2018-03-30,Kolkata,76.03,Petrol
2018-03-31,Kolkata,76.26,Petrol
2018-04-01,Kolkata,76.44,Petrol
2018-04-02,Kolkata,76.54,Petrol
2018-04-03,Kolkata,76.66,Petrol
2018-04-04,Kolkata,76.66,Petrol
2018-04-05,Kolkata,76.69,Petrol
2018-04-06,Kolkata,76.69,Petrol
2018-04-07,Kolkata,76.71,Petrol
2018-04-08,Kolkata,76.73,Petrol
2018-04-09,Kolkata,76.7,Petrol
2018-04-10,Kolkata,76.69,Petrol
2018-04-11,Kolkata,76.69,Petrol
2018-04-12,Kolkata,76.65,Petrol
2018-04-13,Kolkata,76.62,Petrol
2018-04-14,Kolkata,76.64,Petrol
2018-04-15,Kolkata,76.69,Petrol
2018-04-16,Kolkata,76.73,Petrol
2018-04-17,Kolkata,76.73,Petrol
2018-04-18,Kolkata,76.73,Petrol
2018-04-19,Kolkata,76.77,Petrol
2018-04-20,Kolkata,76.78,Petrol
2018-04-21,Kolkata,76.91,Petrol
2018-04-22,Kolkata,77.1,Petrol
2018-04-23,Kolkata,77.2,Petrol
2018-04-24,Kolkata,77.32,Petrol
2018-04-25,Kolkata,77.32,Petrol
2018-04-26,Kolkata,77.32,Petrol
2018-04-27,Kolkata,77.32,Petrol
2018-04-28,Kolkata,77.32,Petrol
2018-04-29,Kolkata,77.32,Petrol
2018-04-30,Kolkata,77.32,Petrol
2018-05-01,Kolkata,77.32,Petrol
2018-05-02,Kolkata,77.32,Petrol
2018-05-03,Kolkata,77.32,Petrol
2018-05-04,Kolkata,77.32,Petrol
2018-05-05,Kolkata,77.32,Petrol
2018-05-06,Kolkata,77.32,Petrol
2018-05-07,Kolkata,77.32,Petrol
2018-05-08,Kolkata,77.32,Petrol
2018-05-09,Kolkata,77.32,Petrol
2018-05-10,Kolkata,77.32,Petrol
2018-05-11,Kolkata,77.32,Petrol
2018-05-12,Kolkata,77.32,Petrol
2018-05-13,Kolkata,77.32,Petrol
2018-05-14,Kolkata,77.5,Petrol
2018-05-15,Kolkata,77.65,Petrol
2018-05-16,Kolkata,77.79,Petrol
2018-05-17,Kolkata,78.01,Petrol
2018-05-18,Kolkata,78.29,Petrol
2018-05-19,Kolkata,78.59,Petrol
2018-05-20,Kolkata,78.91,Petrol
2018-05-21,Kolkata,79.24,Petrol
2018-05-22,Kolkata,79.53,Petrol
2018-05-23,Kolkata,79.83,Petrol
2018-05-24,Kolkata,80.12,Petrol
2018-05-25,Kolkata,80.47,Petrol
2018-05-26,Kolkata,80.61,Petrol
2018-05-27,Kolkata,80.76,Petrol
2018-05-28,Kolkata,80.91,Petrol
2018-05-29,Kolkata,81.06,Petrol
