Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Month,Year
2012-01-01,0.0,-8.333333333333337,-4.566210045662111,42.797783933518005,0.40950040950042954,-7.022900763358775,-1.3740458015267132,-3.6446469248291535,-0.6633499170812573,28.57142857142858,48.01026957637997,38.29639889196677,7.4398249452954035,0.0,18.022440392706862,10.249784668389307,6.779661016949157,2.3076923076922995,0.0,-24.252491694352162,-76.61498708010336,-72.28346456692914,1,2011
2012-02-01,0.0,-8.333333333333337,-2.60869565217392,36.8421052631579,-9.1243561442237,-5.07352941176471,-4.788575667655792,-10.599999999999998,-2.0668953687821623,28.57142857142858,51.57096774193548,37.89703903095556,6.002824858757072,0.0,12.640990371389282,5.046531302876467,18.347457627118647,0.0,0.0,-19.372693726937275,-50.751533742331304,47.64069264069264,2,2012
2012-03-01,0.0,-8.333333333333337,7.9587628865979365,36.8421052631579,-5.047169811320762,-7.412831241283124,-7.478660538411042,-9.836065573770492,4.254992319508455,28.57142857142858,59.86916951080774,36.866359447004605,6.364749082007348,0.0,17.081545064377668,12.785878741366075,12.244897959183664,0.0,0.0,-6.692607003891049,-19.203539823008853,216.0759493670886,3,2012
2012-04-01,2.5252525252525304,0.0,13.636363636363647,50.2262443438914,-8.709677419354843,-17.182662538699688,-8.571428571428575,-6.896551724137934,5.363984674329503,28.57142857142858,64.64379947229548,40.25974025974026,9.969788519637458,0.0,20.420420420420427,28.431372549019596,0.8000000000000007,0.0,0.0,23.834196891191727,11.111111111111116,164.06250000000006,4,2012
2012-05-01,4.545454545454541,0.0,18.181818181818187,69.88793754721732,-3.6559139784946293,-17.14285714285714,-8.571428571428575,-5.025125628140703,10.188087774294674,28.57142857142858,53.49576271186442,40.25974025974026,12.039312039312033,0.0,19.469026548672574,25.020112630732093,-7.66331658291457,0.0,0.0,28.793449197860976,12.675726335520142,60.00000000000001,5,2012
2012-06-01,11.038961038961027,0.0,17.695473251028805,77.81063266186166,3.2202088964527587,-16.55029250802037,-6.89345354277039,4.761904761904767,10.344827586206895,28.57142857142858,48.38709677419355,40.25974025974026,13.226870335011288,0.0,16.127583108715182,21.510925661579016,-7.8947368421052655,0.0,12.244897959183664,52.813852813852826,-0.4290004290004368,50.76604554865425,6,2012
2012-07-01,20.661157024793386,1.0330578512396604,15.677966101694917,66.47727272727273,18.46458362788066,-9.090909090909083,3.764048679922838,11.111111111111116,12.494614390348978,28.57142857142858,42.479946524064175,40.25974025974026,13.933415536374838,0.0,11.686374484703844,21.387283236994215,0.8552631578947478,0.0,14.28571428571428,73.1404958677686,0.0,186.36363636363637,7,2012
2012-08-01,29.54545454545454,10.35353535353536,7.246376811594213,70.3011422637591,24.193548387096776,-0.7352941176470562,15.726495726495738,14.320987654320994,32.70579549649315,28.57142857142858,41.722222222222236,32.11009174311927,11.89458689458689,0.0,12.006612936557136,16.555924695459588,-7.268170426065157,0.0,14.28571428571428,62.25749559082892,-23.384168482207702,78.15021725636254,8,2012
2012-09-01,33.83838383838382,13.636363636363647,4.347826086956519,48.64560973116632,16.434073057271405,-6.39141086611904,13.741496598639458,13.492063492063489,25.985663082437284,28.57142857142858,42.518248175182485,38.34234234234233,13.450980392156886,0.0,14.206527154957648,13.899169339583839,-6.479400749063657,0.0,14.28571428571428,44.97020679985981,-17.24137931034483,-4.766912022432523,9,2012
2012-10-01,39.5,15.909090909090917,10.416666666666675,37.28813559322035,13.069139966273191,-10.282796543597804,10.144927536231885,14.5654834761322,21.60427807486629,28.57142857142858,33.98648648648648,40.697674418604656,19.862385321100895,0.0,13.227804542326215,6.5697674418604635,-16.96700507614213,-2.500000000000002,14.28571428571428,52.500000000000014,-5.447470817120625,-43.75,10,2012
2012-11-01,36.7170626349892,30.232558139534895,19.14893617021276,36.842105263157876,20.769230769230763,-6.011730205278609,10.189228529839877,13.785557986870888,21.279999999999987,15.384615384615397,26.77165354330708,29.066666666666663,12.159468438538212,0.0,11.084624553039335,-3.7630104083266613,-20.000000000000007,-3.2558139534883734,14.28571428571428,52.80898876404494,28.965517241379303,-22.886597938144337,11,2012
2012-12-01,47.272727272727266,27.27272727272727,27.27272727272727,22.363636363636363,27.155963302752294,-3.1305309734513287,14.264705882352935,15.311510031678988,13.814432989690694,0.0,23.32214765100671,25.66765578635013,13.14711359404097,0.0,8.33515881708653,-13.436830835117764,-7.499999999999996,-1.8867924528301883,14.28571428571428,64.94252873563218,65.05535055350553,116.56250000000003,12,2012
2013-01-01,54.54545454545454,20.85561497326205,20.85561497326205,20.32863581902209,15.593513098551014,-3.284072249589498,14.705882352941169,16.784869976359328,11.95129136796622,0.0,18.453140145910908,15.122684026039046,13.509843856076031,0.0,4.991087344028511,-14.08088235294117,-1.9841269841269882,-2.2556390977443663,14.28571428571428,63.72549019607845,100.06499837504062,63.83689839572191,1,2013
2013-02-01,54.54545454545454,24.090909090909097,19.64285714285716,22.115384615384627,11.076923076923073,-4.415182029434539,15.470022205773514,16.33109619686801,16.306156405990023,0.0,18.641326324302444,12.19286045433472,9.113924050632916,0.0,12.06496519721576,-9.869931140015298,6.1224489795918435,0.0,14.28571428571428,53.4782608695652,165.68047337278108,-44.56824512534819,2,2013
2013-03-01,46.4114832535885,22.72727272727273,9.243697478991585,12.955465587044523,15.616911130284738,3.8677887759996477,23.587657668762073,15.555555555555545,8.163439392646943,0.0,12.266968791842636,12.037037037037045,3.797468354430378,0.0,9.932088285229202,-11.676646706586824,14.28571428571428,0.0,14.28571428571428,43.40898116851761,82.62523779327834,-65.91699513099931,3,2013
2013-04-01,41.87192118226599,19.377990430622006,8.000000000000007,-4.216867469879526,19.927468848800455,0.9345794392523477,24.424342105263165,19.415204678362574,7.138755980861244,0.0,0.9615384615384581,14.961013645224174,-2.6604973973394896,0.0,5.013781336133349,-20.016070711128965,25.864661654135347,0.0,14.28571428571428,34.375688174410904,46.31578947368422,-12.270320772345066,4,2013
2013-05-01,39.13043478260869,21.900826446280973,7.692307692307687,-10.972762645914392,16.26420454545454,3.4482758620689724,25.0,25.757575757575758,6.401137980085347,0.0,0.0,16.666666666666675,-5.921052631578949,0.0,3.2828282828282873,-21.62162162162162,35.84415584415586,0.0,14.28571428571428,5.047359543272356,47.59825327510918,172.02380952380955,5,2013
2013-06-01,30.99415204678364,25.681818181818183,15.576923076923087,-16.768292682926823,13.737553342816522,4.825870646766162,22.75622254758418,21.863636363636353,6.25,0.0,-1.26811594202898,16.666666666666675,-7.453625632377725,0.0,6.0053191489361835,-17.057654075546726,47.81954887218045,0.0,1.81818181818183,16.600566572237963,94.57345971563981,208.02114803625375,6,2013
2013-07-01,21.061643835616415,21.06339468302658,18.706293706293707,-23.61774744027304,-0.6892230576441061,-1.6911764705882404,9.42126514131898,18.999999999999993,0.40214477211797384,0.0,-9.490968801313638,20.959595959595955,-7.592975206611574,0.0,10.453850076491577,-10.129870129870133,40.597758405977594,0.0,0.0,1.4319809069212264,150.0,31.56966490299822,7,2013
2013-08-01,12.280701754385959,15.331807780320371,22.475106685632994,-31.40243902439024,-10.321257689678742,-9.239766081871348,-3.8637953821037185,16.630669546436284,-14.881780250347699,0.0,-15.587282592997587,17.59259259259258,-6.589835505377062,0.0,8.661876092445153,-8.188523565445694,41.678520625889036,0.0,0.0,-19.67963386727688,286.1312047892243,4.969741426737562,8,2013
2013-09-01,8.679245283018865,12.00000000000001,26.973684210526304,-31.921331316187597,-8.744122554224187,-7.027942421676547,-5.263157894736848,15.384615384615374,-12.944523470839265,0.0,-15.101721439749605,9.169054441260748,-3.675538656527255,0.0,11.517696460707839,4.845115170770442,41.47924878274982,0.0,0.0,-20.884658454647255,325.0,62.24163647986365,9,2013
2013-10-01,-2.580645161290329,11.568627450980395,14.150943396226424,-30.555555555555557,-4.6308724832214825,6.067769897557129,-0.1315789473684159,16.923076923076906,-10.949868073878621,0.0,-16.868381240544615,4.958677685950419,0.8036739380022917,0.0,9.573304157549224,9.656301145662848,51.444291609353485,0.0,0.0,-6.088992974238883,270.0,199.60000000000005,10,2013
2013-11-01,-5.213270142180093,1.8796992481203034,7.8947368421052655,-29.077501445922504,-7.7438819979886,14.295098119714256,6.2365292359034985,19.12955465587045,-12.928759894459096,0.0,-22.11987769936349,4.958677685950419,3.607161664033698,0.0,5.714931104585497,16.647692442420524,59.32494279176201,-8.906882591093124,0.0,48.60681114551084,152.46270757106672,104.8972699127498,11,2013
2013-12-01,-4.475308641975307,10.71428571428572,14.087301587301582,-20.505200594353635,-10.1010101010101,21.103117505995208,12.741312741312738,12.884615384615383,-10.869565217391308,0.0,-25.0,4.958677685950419,-0.8064516129032251,0.0,-0.4246284501061681,21.212121212121215,42.972972972972975,-15.384615384615385,0.0,11.70731707317072,18.544600938967125,-0.2525252525252597,12,2013
2014-01-01,-6.57439446366782,16.5929203539823,20.353982300884944,-20.54054054054054,-3.6277602523659414,19.924098671726775,12.971342383107087,3.619909502262453,-9.333333333333337,0.0,-27.212415244330135,4.958677685950419,-3.8461538461538436,0.0,0.8448540706605279,19.08391405342624,32.42835595776772,-15.384615384615385,4.779411764705888,-9.880239520958089,-10.185185185185187,-39.14728682170543,1,2014
2014-02-01,-5.882352941176472,13.55311355311355,20.52238805970148,-20.86614173228346,2.4930747922437657,24.797406807131274,22.435897435897445,-1.057692307692304,-9.728183118741063,0.0,-29.41376959781867,4.958677685950419,-1.392111368909521,0.0,-3.4161490683229823,17.317487266553467,36.02564102564101,-15.384615384615385,6.25,-10.19830028328611,-35.85746102449888,-10.552763819095468,2,2014
2014-03-01,-0.6535947712418277,12.345679012345666,23.076923076923084,-14.874551971326166,1.2793176972281328,25.23089840470194,24.78575650118202,6.41025641025641,-5.687511597699036,0.0,-27.91233435270133,4.958677685950419,7.101865136298424,0.0,-5.249667434541383,24.626121635094723,32.49999999999999,-12.637362637362637,6.25,4.614775203010479,2.8390522875817004,21.648659463785513,3,2014
2014-04-01,0.0,14.228456913827658,18.518518518518512,-5.660377358490565,-0.8068736915561758,31.562500000000004,25.578321216126888,23.983839373163573,4.62218649517685,0.0,-26.523809523809526,2.289105553200499,12.357397504456324,0.0,-3.9670041244844523,22.085593731163343,13.349263241736352,-15.384615384615385,6.25,20.15117994100295,10.2068345323741,6.609424920127793,4,2014
2014-05-01,0.0,11.86440677966103,14.28571428571428,-3.8461538461538436,-3.2376298106291945,32.31481481481482,25.0,32.53012048192772,2.777777777777768,0.0,-25.40257648953301,0.7936507936507908,11.538461538461542,0.0,-5.449606085302905,17.816091954022983,1.4234119396643319,-15.384615384615385,6.25,28.079710144927517,9.927679158448388,-58.13274981765135,5,2014
2014-06-01,0.0,8.499095840867987,6.489184692179695,-6.538461538461537,-5.449770190413661,40.365448504983384,23.35629304946776,30.54830287206265,0.0,0.0,-25.87155963302752,-15.873015873015872,8.86479591836733,0.0,-8.324552160168608,10.906040268456362,-3.3570701932858604,-15.384615384615385,6.25,19.64285714285714,15.089514066496168,-67.4562306900103,6,2014
2014-07-01,-0.4243281471004168,11.486486486486491,3.6818851251841034,-7.596067917783744,-0.06309148264984632,39.34181002243831,25.15375153751538,27.272727272727295,-0.1335113484646211,0.0,-20.682148040638605,-18.058455114822536,5.086640581330348,0.0,-11.634349030470915,3.4682080924855585,-1.6829052258636068,-15.384615384615385,6.25,27.05882352941178,6.280991735537178,35.656836461126005,7,2014
2014-08-01,0.0,9.126984126984139,8.130081300813007,-5.444444444444441,8.210535230352312,43.82397861779306,31.906032670224803,25.27777777777778,0.0,0.0,-17.15305274478174,-16.447944006999126,6.986586328096989,0.0,-11.593684837652674,-0.48111837327522444,-3.346720214190091,-15.384615384615385,6.25,67.8062678062678,-41.08527131782945,141.98113207547172,8,2014
